DATE_STRIN,ECLIPSE_TYPE,MAGNITUD,LATITUDE,LONGITUDE,DURATION,EVENT
2684/10/30,P,0.0875,70.6N,17.5E,,solar_eclipse
2685/3/27,A,0.9554,30.7N,127.5E,04m48s,solar_eclipse
2685/9/20,H,1.0071,22.0S,101.7W,00m42s,solar_eclipse
2686/3/16,H,1.009,15.4S,22.6E,00m54s,solar_eclipse
2686/9/10,A,0.9587,25.3N,174.7E,04m41s,solar_eclipse
2687/3/6,T,1.0374,66.9S,148.6W,02m19s,solar_eclipse
2687/8/30,P,0.749,71.7N,86.2W,,solar_eclipse
2688/1/25,P,0.786,69.3N,72.8E,,solar_eclipse
2688/7/19,A,0.9926,45.6S,61.4W,00m41s,solar_eclipse
2689/1/13,A,0.9612,5.9N,54.7W,04m52s,solar_eclipse
2689/7/9,Tm,1.0568,15.8N,122.4E,05m31s,solar_eclipse
2690/1/2,A,0.9226,36.6S,92.6W,09m17s,solar_eclipse
2690/6/28,T,1.0759,62.2N,131.3W,05m00s,solar_eclipse
2690/12/22,A,0.9168,85.1S,166.7W,05m52s,solar_eclipse
2691/5/20,P,0.5922,63.4S,159.1E,,solar_eclipse
2691/6/18,P,0.2885,65.9N,178.4E,,solar_eclipse
2691/11/12,P,0.5105,62.8N,123.2E,,solar_eclipse
2691/12/11,Pb,0.0114,65.1S,76.1E,,solar_eclipse
2692/5/8,A,0.9627,11.2S,4.8E,04m21s,solar_eclipse
2692/10/31,T,1.0503,14.4N,123.3W,04m23s,solar_eclipse
2693/4/27,A,0.9359,26.4N,32.5W,07m12s,solar_eclipse
2693/10/21,T,1.0566,20.3S,26.3W,04m37s,solar_eclipse
2694/4/16,A,0.9422,63.2N,105.8W,04m05s,solar_eclipse
2694/10/11,H,1.0054,59.5S,67.4E,00m21s,solar_eclipse
2695/3/7,P,0.7693,61.3S,142.5E,,solar_eclipse
2695/8/31,P,0.7816,61.3N,27.3W,,solar_eclipse
2696/2/25,T,1.0496,31.1S,168.7W,03m48s,solar_eclipse
2696/8/19,A,0.9485,31.1N,127.6W,05m24s,solar_eclipse
2697/2/13,T,1.0305,0.7N,61.3W,02m46s,solar_eclipse
2697/8/9,A,0.9877,6.9S,160.1E,01m20s,solar_eclipse
2698/2/3,An,0.9625,59.1N,85.7E,02m52s,solar_eclipse
2698/6/30,P,0.2539,65.3N,80.1W,,solar_eclipse
2698/7/29,P,0.7385,63.0S,40.9W,,solar_eclipse
2698/12/24,P,0.4485,65.8S,152.7E,,solar_eclipse
2699/6/19,T,1.072,64.9N,126.6W,04m38s,solar_eclipse
2699/12/13,A,0.9325,60.9S,2.3W,06m08s,solar_eclipse
2700/6/9,Tm,1.0379,18.7N,10.5W,03m49s,solar_eclipse
2700/12/2,A,0.9874,15.3S,84.8W,01m26s,solar_eclipse
2701/5/29,A,0.972,39.4S,155.4W,02m54s,solar_eclipse
2701/11/22,T,1.0331,33.3N,94.4E,02m56s,solar_eclipse
2702/4/19,P,0.4942,71.4N,77.6W,,solar_eclipse
2702/10/13,P,0.7261,71.8S,128.5W,,solar_eclipse
2702/11/11,P,0.139,69.8N,120.6W,,solar_eclipse
2703/4/8,A,0.9605,37.2N,11.4E,04m01s,solar_eclipse
2703/10/3,H,1.0006,29.6S,143.4E,00m03s,solar_eclipse
2704/3/27,H,1.0148,9.5S,101.1W,01m29s,solar_eclipse
2704/9/21,A,0.9545,17.3N,68.2E,05m26s,solar_eclipse
2705/3/17,T,1.0419,61.0S,74.0E,02m44s,solar_eclipse
2705/9/10,P,0.8767,72.2N,160.4E,,solar_eclipse
2706/2/5,P,0.7713,70.3N,69.9W,,solar_eclipse
2706/7/31,A,0.9911,63.0S,178.8W,00m41s,solar_eclipse
2707/1/26,A,0.9587,8.5N,178.7E,05m08s,solar_eclipse
2707/7/21,T,1.0593,9.8N,11.7E,05m48s,solar_eclipse
2708/1/15,A,0.9212,34.6S,149.2E,09m38s,solar_eclipse
2708/7/10,T,1.0774,56.1N,121.9E,05m22s,solar_eclipse
2709/1/3,A,0.9175,87.5S,147.9E,05m55s,solar_eclipse
2709/5/31,P,0.4697,64.2S,38.6E,,solar_eclipse
2709/6/29,P,0.4139,66.8N,57.5E,,solar_eclipse
2709/11/23,P,0.4759,63.6N,9.5W,,solar_eclipse
2709/12/23,P,0.0371,66.1S,58.5W,,solar_eclipse
2710/5/20,A,0.962,13.6S,101.3W,04m34s,solar_eclipse
2710/11/13,T,1.0486,13.6N,110.5E,04m20s,solar_eclipse
2711/5/9,A,0.9385,26.5N,134.7W,07m05s,solar_eclipse
2711/11/2,T,1.0523,22.3S,148.6W,04m21s,solar_eclipse
2712/4/27,A,0.9492,64.2N,156.8E,03m41s,solar_eclipse
2712/10/22,H,1.0009,60.7S,45.3W,00m03s,solar_eclipse
2713/3/18,P,0.7362,61.2S,8.6E,,solar_eclipse
2713/9/12,P,0.6536,61.1N,137.1W,,solar_eclipse
2714/3/8,T,1.052,27.6S,62.3E,04m01s,solar_eclipse
2714/9/1,A,0.9474,31.3N,135.5E,05m24s,solar_eclipse
2715/2/26,T,1.0302,3.7N,169.2E,02m42s,solar_eclipse
2715/8/21,A,0.99,5.4S,56.7E,01m03s,solar_eclipse
2716/2/15,An,0.9617,57.4N,43.8W,02m55s,solar_eclipse
2716/7/11,Pe,0.1219,64.4N,159.1E,,solar_eclipse
2716/8/9,P,0.8829,62.3S,159.5W,,solar_eclipse
2717/1/4,P,0.4307,64.7S,23.3E,,solar_eclipse
2717/7/1,T,1.0707,69.2N,133.9E,04m20s,solar_eclipse
2717/12/24,A,0.9329,61.5S,115.6W,06m00s,solar_eclipse
2718/6/20,T,1.0362,23.3N,119.4W,03m34s,solar_eclipse
2718/12/14,A,0.9885,17.3S,150.5E,01m17s,solar_eclipse
2719/6/10,A,0.9726,30.8S,96.0E,03m04s,solar_eclipse
2719/12/3,T,1.0331,29.9N,36.8W,03m01s,solar_eclipse
2720/4/29,P,0.4061,70.7N,163.1E,,solar_eclipse
2720/10/23,P,0.6475,71.2S,97.2E,,solar_eclipse
2720/11/22,P,0.1806,68.9N,100.5E,,solar_eclipse
2721/4/18,A,0.9657,44.1N,103.1W,03m17s,solar_eclipse
2721/10/13,A,0.994,37.0S,27.6E,00m34s,solar_eclipse
2722/4/8,T,1.0208,3.5S,136.6E,02m06s,solar_eclipse
2722/10/2,A,0.9501,9.7N,39.7W,06m13s,solar_eclipse
2723/3/28,T,1.0465,54.6S,59.8W,03m13s,solar_eclipse
2723/9/21,An,0.9291,70.0N,12.0E,05m24s,solar_eclipse
2724/2/16,P,0.7511,71.1N,148.0E,,solar_eclipse
2724/8/11,P,0.8797,70.5S,56.2E,,solar_eclipse
2725/2/5,A,0.9567,11.8N,52.9E,05m17s,solar_eclipse
2725/7/31,T,1.0612,3.1N,100.0W,05m57s,solar_eclipse
2726/1/25,A,0.9206,31.7S,30.7E,09m52s,solar_eclipse
2726/7/21,T,1.078,49.1N,12.9E,05m43s,solar_eclipse
2727/1/14,A,0.9189,83.8S,75.5E,05m57s,solar_eclipse
2727/6/11,P,0.3372,65.2S,80.2W,,solar_eclipse
2727/7/11,P,0.5441,67.8N,62.7W,,solar_eclipse
2727/12/5,P,0.4521,64.4N,144.5W,,solar_eclipse
2728/1/3,P,0.0567,67.2S,165.2E,,solar_eclipse
2728/5/31,A,0.9608,17.4S,154.2E,04m48s,solar_eclipse
2728/11/23,T,1.0468,13.1N,17.8W,04m17s,solar_eclipse
2729/5/20,A,0.9412,25.6N,125.3E,07m01s,solar_eclipse
2729/11/13,T,1.048,24.1S,87.7E,04m05s,solar_eclipse
2730/5/9,A,0.956,65.0N,60.6E,03m16s,solar_eclipse
2730/11/2,A,0.9959,62.8S,160.6W,00m17s,solar_eclipse
2731/3/30,P,0.6925,61.2S,123.8W,,solar_eclipse
2731/4/28,Pb,0.0518,62.1N,125.4W,,solar_eclipse
2731/9/23,P,0.5366,61.0N,111.6E,,solar_eclipse
2732/3/18,T,1.0544,24.4S,65.8W,04m15s,solar_eclipse
2732/9/11,A,0.9461,31.1N,36.6E,05m29s,solar_eclipse
2733/3/8,T,1.0301,7.0N,40.8E,02m39s,solar_eclipse
2733/8/31,A,0.992,4.9S,48.1W,00m49s,solar_eclipse
2734/2/25,A,0.9615,56.2N,170.5W,02m55s,solar_eclipse
2734/8/21,Ts,1.0332,59.4S,89.8E,02m08s,solar_eclipse
2735/1/16,P,0.4143,63.8S,106.0W,,solar_eclipse
2735/7/12,T,1.0682,71.7N,40.5E,03m59s,solar_eclipse
2736/1/5,A,0.934,60.6S,130.0E,05m50s,solar_eclipse
2736/7/1,T,1.0339,27.1N,133.3E,03m15s,solar_eclipse
2736/12/24,A,0.99,18.2S,24.7E,01m06s,solar_eclipse
2737/6/20,A,0.9726,23.4S,9.4W,03m14s,solar_eclipse
2737/12/13,T,1.0332,27.4N,169.3W,03m03s,solar_eclipse
2738/5/10,P,0.3042,69.8N,46.7E,,solar_eclipse
2738/6/9,Pb,0.0905,67.1S,41.3W,,solar_eclipse
2738/11/4,P,0.5827,70.5S,38.5W,,solar_eclipse
2738/12/3,P,0.2102,67.9N,39.6W,,solar_eclipse
2739/4/30,A,0.9708,51.4N,145.0E,02m37s,solar_eclipse
2739/10/24,A,0.9874,43.9S,89.4W,01m08s,solar_eclipse
2740/4/18,T,1.0268,2.7N,15.9E,02m43s,solar_eclipse
2740/10/12,A,0.9456,2.5N,148.8W,06m59s,solar_eclipse
2741/4/8,T,1.0513,47.9S,169.2E,03m46s,solar_eclipse
2741/10/1,A,0.9303,58.5N,120.9W,06m14s,solar_eclipse
2742/2/27,P,0.725,71.7N,6.3E,,solar_eclipse
2742/8/22,P,0.7534,71.2S,63.0W,,solar_eclipse
2743/2/16,A,0.9553,15.8N,72.4W,05m20s,solar_eclipse
2743/8/12,T,1.0623,4.0S,146.9E,05m56s,solar_eclipse
2744/2/5,A,0.9205,28.0S,88.1W,10m01s,solar_eclipse
2744/7/31,T,1.0778,41.8N,98.6W,05m59s,solar_eclipse
2745/1/24,A,0.9207,78.8S,40.0W,05m58s,solar_eclipse
2745/6/22,P,0.1992,66.1S,162.0E,,solar_eclipse
2745/7/21,P,0.6759,68.8N,177.0E,,solar_eclipse
2745/12/15,P,0.4358,65.4N,78.7E,,solar_eclipse
2746/1/13,P,0.0731,68.3S,27.6E,,solar_eclipse
2746/6/11,A,0.9591,22.8S,50.8E,04m59s,solar_eclipse
2746/12/4,T,1.0454,13.0N,147.9W,04m15s,solar_eclipse
2747/5/31,A,0.9436,23.5N,27.0E,07m01s,solar_eclipse
2747/11/24,T,1.0438,25.7S,37.6W,03m49s,solar_eclipse
2748/5/19,A,0.9624,65.1N,33.2W,02m53s,solar_eclipse
2748/11/13,A,0.9908,65.5S,83.1E,00m37s,solar_eclipse
2749/4/9,P,0.6362,61.5S,105.6E,,solar_eclipse
2749/5/8,P,0.1506,62.7N,111.5E,,solar_eclipse
2749/10/3,P,0.4305,61.1N,1.4W,,solar_eclipse
2750/3/30,T,1.057,21.8S,168.1E,04m31s,solar_eclipse
2750/9/22,A,0.9445,30.9N,64.7W,05m40s,solar_eclipse
2751/3/19,T,1.0303,10.2N,85.4W,02m38s,solar_eclipse
2751/9/11,A,0.9934,5.2S,154.6W,00m40s,solar_eclipse
2752/3/8,A,0.9618,55.6N,65.5E,02m52s,solar_eclipse
2752/8/31,T,1.0394,49.4S,6.1W,02m46s,solar_eclipse
2753/1/26,P,0.3997,63.0S,124.7E,,solar_eclipse
2753/7/22,T,1.0646,72.2N,46.7W,03m35s,solar_eclipse
2754/1/15,A,0.9356,58.3S,13.1E,05m39s,solar_eclipse
2754/7/12,T,1.0308,30.2N,27.8E,02m52s,solar_eclipse
2755/1/4,A,0.992,17.9S,102.2W,00m52s,solar_eclipse
2755/7/1,A,0.9719,17.2S,112.6W,03m24s,solar_eclipse
2755/12/25,T,1.0335,26.0N,57.3E,03m05s,solar_eclipse
2756/5/21,P,0.1955,68.8N,67.7W,,solar_eclipse
2756/6/19,P,0.223,66.1S,149.9W,,solar_eclipse
2756/11/14,P,0.5271,69.6S,174.9W,,solar_eclipse
2756/12/14,P,0.2331,66.8N,179.8E,,solar_eclipse
2757/5/10,A,0.9758,58.9N,35.1E,02m01s,solar_eclipse
2757/11/4,A,0.9811,50.4S,153.2E,01m39s,solar_eclipse
2758/4/29,T,1.0328,8.9N,102.7W,03m18s,solar_eclipse
2758/10/24,A,0.9412,4.0S,100.4E,07m44s,solar_eclipse
2759/4/19,T,1.056,41.0S,41.2E,04m22s,solar_eclipse
2759/10/13,A,0.9301,49.0N,122.5E,07m00s,solar_eclipse
2760/3/9,P,0.6887,72.1N,133.9W,,solar_eclipse
2760/4/8,Pb,0.0484,71.7S,151.0W,,solar_eclipse
2760/9/1,P,0.6372,71.7S,175.4E,,solar_eclipse
2760/10/1,Pb,0.0176,72.1N,139.6E,,solar_eclipse
2761/2/27,A,0.9543,20.4N,163.7E,05m17s,solar_eclipse
2761/8/22,T,1.0626,11.5S,32.4E,05m47s,solar_eclipse
2762/2/16,A,0.9211,23.6S,153.3E,10m04s,solar_eclipse
2762/8/12,T,1.0766,34.2N,148.5E,06m11s,solar_eclipse
2763/2/5,A,0.9233,73.6S,162.2W,05m58s,solar_eclipse
2763/7/3,Pe,0.0562,67.1S,45.2E,,solar_eclipse
2763/8/1,P,0.8069,69.7N,56.5E,,solar_eclipse
2763/12/26,P,0.4283,66.4N,60.1W,,solar_eclipse
2764/1/25,P,0.0865,69.3S,111.1W,,solar_eclipse
2764/6/21,A,0.9568,30.2S,51.7W,05m06s,solar_eclipse
2764/12/15,T,1.0443,13.3N,80.4E,04m12s,solar_eclipse
2765/6/10,Am,0.9459,20.2N,70.4W,07m02s,solar_eclipse
2765/12/4,T,1.0398,26.7S,164.2W,03m33s,solar_eclipse
2766/5/30,A,0.9686,63.8N,125.4W,02m29s,solar_eclipse
2766/11/24,A,0.9858,68.4S,33.6W,00m59s,solar_eclipse
2767/4/20,P,0.5694,61.8S,23.6W,,solar_eclipse
2767/5/20,P,0.2593,63.4N,10.7W,,solar_eclipse
2767/10/15,P,0.3366,61.4N,116.2W,,solar_eclipse
2768/4/9,T,1.0595,19.9S,43.4E,04m48s,solar_eclipse
2768/10/3,A,0.9428,30.7N,168.8W,05m54s,solar_eclipse
2769/3/30,T,1.0307,13.2N,150.3E,02m40s,solar_eclipse
2769/9/22,A,0.9944,6.1S,96.9E,00m33s,solar_eclipse
2770/3/19,A,0.9624,55.6N,55.5W,02m48s,solar_eclipse
2770/9/11,T,1.0422,45.8S,115.7W,03m00s,solar_eclipse
2771/2/6,P,0.3802,62.3S,3.5W,,solar_eclipse
2771/8/3,T,1.059,69.6N,129.5W,03m05s,solar_eclipse
2772/1/26,A,0.9378,55.2S,105.7W,05m27s,solar_eclipse
2772/7/22,T,1.0272,32.4N,76.7W,02m27s,solar_eclipse
2773/1/15,A,0.9945,16.8S,130.4E,00m35s,solar_eclipse
2773/7/12,A,0.9707,12.0S,146.0E,03m35s,solar_eclipse
2774/1/4,T,1.0342,25.4N,76.9W,03m07s,solar_eclipse
2774/6/1,Pe,0.0738,67.8N,179.3W,,solar_eclipse
2774/7/1,P,0.3657,65.1S,103.6E,,solar_eclipse
2774/11/25,P,0.4846,68.6S,47.4E,,solar_eclipse
2774/12/25,P,0.2469,65.8N,38.4E,,solar_eclipse
2775/5/21,A,0.9804,66.7N,71.6W,01m31s,solar_eclipse
2775/11/15,A,0.975,56.1S,35.8E,02m07s,solar_eclipse
2776/5/10,T,1.0386,14.9N,140.5E,03m50s,solar_eclipse
2776/11/3,A,0.9369,9.9S,11.8W,08m25s,solar_eclipse
2777/4/29,T,1.0607,34.1S,84.2W,05m00s,solar_eclipse
2777/10/23,A,0.9294,40.9N,7.9E,07m45s,solar_eclipse
2778/3/21,P,0.6446,72.3N,87.0E,,solar_eclipse
2778/4/19,P,0.11,71.2S,74.0E,,solar_eclipse
2778/9/13,P,0.5291,72.0S,51.8E,,solar_eclipse
2778/10/12,P,0.1127,71.8N,14.2E,,solar_eclipse
2779/3/10,A,0.9537,25.7N,41.3E,05m10s,solar_eclipse
2779/9/2,T,1.0622,19.2S,83.8W,05m31s,solar_eclipse
2780/2/27,A,0.9221,18.6S,35.1E,10m03s,solar_eclipse
2780/8/22,T,1.0747,26.5N,34.2E,06m16s,solar_eclipse
2781/2/15,A,0.9265,68.1S,74.0E,05m57s,solar_eclipse
2781/8/12,P,0.9353,70.6N,64.8W,,solar_eclipse
2782/1/6,P,0.4228,67.5N,159.9E,,solar_eclipse
2782/2/4,P,0.1034,70.2S,109.9E,,solar_eclipse
2782/7/2,A,0.9534,40.2S,154.2W,05m06s,solar_eclipse
2782/12/26,T,1.0435,14.1N,52.4W,04m10s,solar_eclipse
2783/6/22,A,0.9477,15.7N,167.4W,07m04s,solar_eclipse
2783/12/16,T,1.0362,27.0S,68.3E,03m18s,solar_eclipse
2784/6/10,A,0.9744,60.9N,141.7E,02m07s,solar_eclipse
2784/12/4,A,0.981,71.2S,149.1W,01m19s,solar_eclipse
2785/5/1,P,0.4886,62.3S,151.0W,,solar_eclipse
2785/5/30,P,0.3806,64.2N,131.5W,,solar_eclipse
2785/10/25,P,0.2555,61.8N,126.8E,,solar_eclipse
2785/11/24,Pb,0.0271,63.6S,24.0E,,solar_eclipse
2786/4/20,T,1.0617,18.9S,79.1W,05m05s,solar_eclipse
2786/10/14,A,0.941,30.8N,84.0E,06m11s,solar_eclipse
2787/4/10,T,1.031,15.7N,28.7E,02m43s,solar_eclipse
2787/10/3,A,0.995,7.5S,14.0W,00m29s,solar_eclipse
2788/3/29,A,0.9633,56.3N,173.5W,02m43s,solar_eclipse
2788/9/22,T,1.0439,44.4S,131.7E,03m08s,solar_eclipse
2789/2/17,P,0.3587,61.7S,131.1W,,solar_eclipse
2789/8/13,P,0.958,62.1N,146.1E,,solar_eclipse
2789/9/11,Pb,0.0862,61.4S,165.2W,,solar_eclipse
2790/2/6,A,0.9407,51.5S,133.7E,05m12s,solar_eclipse
2790/8/3,T,1.0228,33.9N,179.4E,02m00s,solar_eclipse
2791/1/26,A,0.9975,14.8S,2.3E,00m15s,solar_eclipse
2791/7/23,A,0.9689,8.0S,45.6E,03m46s,solar_eclipse
2792/1/16,T,1.0353,25.6N,148.8E,03m09s,solar_eclipse
2792/7/11,P,0.5092,64.2S,2.8W,,solar_eclipse
2792/12/6,P,0.45,67.6S,91.0W,,solar_eclipse
2793/1/4,P,0.2568,64.8N,103.1W,,solar_eclipse
2793/5/31,A,0.9846,74.7N,173.3W,01m06s,solar_eclipse
2793/11/25,A,0.9693,60.9S,80.9W,02m32s,solar_eclipse
2794/5/21,T,1.0441,20.7N,25.6E,04m16s,solar_eclipse
2794/11/14,Am,0.9329,14.8S,125.4W,09m02s,solar_eclipse
2795/5/11,T,1.0649,27.2S,153.0E,05m37s,solar_eclipse
2795/11/3,A,0.9285,34.2N,107.5W,08m26s,solar_eclipse
2796/3/31,P,0.5883,72.1N,49.7W,,solar_eclipse
2796/4/29,P,0.1839,70.5S,58.4W,,solar_eclipse
2796/9/23,P,0.431,72.1S,74.0W,,solar_eclipse
2796/10/22,P,0.1965,71.3N,113.1W,,solar_eclipse
2797/3/20,A,0.9533,31.6N,79.2W,05m00s,solar_eclipse
2797/9/13,T,1.0611,26.9S,158.4E,05m11s,solar_eclipse
2798/3/9,A,0.9238,13.1S,81.7W,09m57s,solar_eclipse
2798/9/2,T,1.0719,18.8N,81.4W,06m14s,solar_eclipse
2799/2/26,A,0.9304,62.3S,49.8W,05m54s,solar_eclipse
2799/8/23,T,1.0204,75.2N,127.2E,01m11s,solar_eclipse
2800/1/17,P,0.42,68.6N,18.7E,,solar_eclipse
2800/2/15,P,0.1232,71.1S,29.5W,,solar_eclipse
2800/7/13,A,0.9483,56.1S,101.0E,04m52s,solar_eclipse
2801/1/6,T,1.0432,15.5N,173.7E,04m07s,solar_eclipse
2801/7/2,A,0.9492,10.2N,95.8E,07m03s,solar_eclipse
2801/12/26,T,1.0328,26.6S,60.4W,03m04s,solar_eclipse
2802/6/21,A,0.9798,56.5N,46.9E,01m46s,solar_eclipse
2802/12/16,A,0.9765,73.1S,97.6E,01m39s,solar_eclipse
2803/5/12,P,0.3976,63.0S,82.7E,,solar_eclipse
2803/6/10,P,0.5091,65.1N,108.1E,,solar_eclipse
2803/11/5,P,0.1871,62.3N,7.6E,,solar_eclipse
2803/12/5,P,0.0602,64.5S,103.0W,,solar_eclipse
2804/5/1,T,1.0636,19.0S,159.6E,05m21s,solar_eclipse
2804/10/24,A,0.9392,31.2N,26.0W,06m30s,solar_eclipse
2805/4/20,T,1.0313,17.7N,90.7W,02m46s,solar_eclipse
2805/10/13,A,0.9954,9.1S,127.2W,00m27s,solar_eclipse
2806/4/10,A,0.9643,57.3N,72.8E,02m39s,solar_eclipse
2806/10/3,T,1.0447,44.5S,16.3E,03m10s,solar_eclipse
2807/2/28,P,0.3288,61.4S,102.9E,,solar_eclipse
2807/8/24,P,0.8227,61.7N,24.5E,,solar_eclipse
2807/9/23,P,0.1933,61.3S,69.2E,,solar_eclipse
2808/2/17,A,0.9441,47.8S,12.9E,04m56s,solar_eclipse
2808/8/13,T,1.0178,34.5N,75.3E,01m32s,solar_eclipse
2809/2/5,H,1.0011,12.1S,125.8W,00m06s,solar_eclipse
2809/8/2,A,0.9665,4.9S,53.6W,03m58s,solar_eclipse
2810/1/26,T,1.0369,26.5N,14.1E,03m11s,solar_eclipse
2810/7/22,P,0.6579,63.4S,108.1W,,solar_eclipse
2810/12/17,P,0.4248,66.5S,129.7E,,solar_eclipse
2811/1/16,P,0.2629,63.9N,115.2E,,solar_eclipse
2811/6/12,A,0.988,82.8N,102.4E,00m47s,solar_eclipse
2811/12/7,A,0.964,64.3S,163.6E,02m55s,solar_eclipse
2812/5/31,Tm,1.0493,26.2N,87.3W,04m36s,solar_eclipse
2812/11/25,A,0.9292,18.9S,120.0E,09m33s,solar_eclipse
2813/5/21,T,1.0688,20.7S,32.4E,06m11s,solar_eclipse
2813/11/14,A,0.9276,28.6N,136.0E,09m04s,solar_eclipse
2814/4/11,P,0.5204,71.7N,176.0E,,solar_eclipse
2814/5/11,P,0.2696,69.7S,171.9E,,solar_eclipse
2814/10/4,P,0.344,71.9S,158.2E,,solar_eclipse
2814/11/3,P,0.2678,70.6N,117.6E,,solar_eclipse
2815/4/1,A,0.9532,38.0N,162.2E,04m48s,solar_eclipse
2815/9/24,T,1.0596,34.6S,38.7E,04m48s,solar_eclipse
2816/3/20,A,0.9259,7.2S,162.7E,09m48s,solar_eclipse
2816/9/13,T,1.0686,11.1N,161.5E,06m06s,solar_eclipse
2817/3/9,A,0.9348,56.2S,172.9W,05m49s,solar_eclipse
2817/9/2,T,1.0186,66.5N,23.1W,01m14s,solar_eclipse
2818/1/27,P,0.4167,69.6N,123.1W,,solar_eclipse
2818/2/26,P,0.1492,71.7S,168.5W,,solar_eclipse
2818/7/24,P,0.8615,69.2S,11.7W,,solar_eclipse
2819/1/17,T,1.0433,17.4N,39.6E,04m04s,solar_eclipse
2819/7/13,A,0.9502,3.8N,1.7W,06m58s,solar_eclipse
2820/1/7,Tm,1.03,25.4S,170.2E,02m51s,solar_eclipse
2820/7/1,A,0.9847,50.8N,50.3W,01m24s,solar_eclipse
2820/12/26,A,0.9725,73.7S,13.7W,01m59s,solar_eclipse
2821/5/22,P,0.2949,63.8S,42.0W,,solar_eclipse
2821/6/21,P,0.6463,66.1N,11.6W,,solar_eclipse
2821/11/15,P,0.1314,63.0N,114.0W,,solar_eclipse
2821/12/15,P,0.0845,65.5S,128.0E,,solar_eclipse
2822/5/12,T,1.065,20.4S,40.6E,05m34s,solar_eclipse
2822/11/4,A,0.9376,31.9N,139.4W,06m49s,solar_eclipse
2823/5/2,Tm,1.0314,18.9N,152.6E,02m51s,solar_eclipse
2823/10/25,A,0.9957,10.8S,117.2E,00m26s,solar_eclipse
2824/4/20,A,0.9654,58.7N,37.5W,02m35s,solar_eclipse
2824/10/13,T,1.0449,45.7S,101.0W,03m10s,solar_eclipse
2825/3/10,P,0.293,61.1S,21.8W,,solar_eclipse
2825/9/4,P,0.692,61.3N,97.3W,,solar_eclipse
2825/10/3,P,0.2916,61.3S,57.7W,,solar_eclipse
2826/2/27,A,0.948,44.2S,108.3W,04m38s,solar_eclipse
2826/8/24,H,1.0123,34.6N,29.4W,01m03s,solar_eclipse
2827/2/17,H,1.0052,9.0S,106.3E,00m30s,solar_eclipse
2827/8/13,A,0.9637,3.0S,152.9W,04m12s,solar_eclipse
2828/2/6,T,1.0388,28.0N,120.3W,03m15s,solar_eclipse
2828/8/1,P,0.8055,62.6S,146.4E,,solar_eclipse
2828/12/28,P,0.4038,65.4S,9.7W,,solar_eclipse
2829/1/26,P,0.2693,63.1N,26.0W,,solar_eclipse
2829/6/22,A,0.9904,83.4N,97.9E,00m35s,solar_eclipse
2829/12/17,A,0.9594,66.1S,49.5E,03m15s,solar_eclipse
2830/6/12,T,1.0538,31.1N,161.8E,04m50s,solar_eclipse
2830/12/6,A,0.9261,21.8S,4.1E,09m57s,solar_eclipse
2831/6/1,T,1.072,14.6S,86.0W,06m39s,solar_eclipse
2831/11/25,A,0.927,24.1N,18.1E,09m32s,solar_eclipse
2832/4/22,P,0.4397,71.1N,44.5E,,solar_eclipse
2832/5/21,P,0.3662,68.7S,44.7E,,solar_eclipse
2832/10/15,P,0.2695,71.6S,28.3E,,solar_eclipse
2832/11/13,P,0.3271,69.7N,13.5W,,solar_eclipse
2833/4/11,A,0.9531,45.0N,46.3E,04m34s,solar_eclipse
2833/10/4,T,1.0576,42.2S,82.6W,04m23s,solar_eclipse
2834/3/31,A,0.9284,1.0S,49.1E,09m33s,solar_eclipse
2834/9/24,T,1.0647,3.8N,42.9E,05m51s,solar_eclipse
2835/3/20,A,0.9398,49.7S,65.6E,05m41s,solar_eclipse
2835/9/14,T,1.0151,56.9N,147.8W,01m07s,solar_eclipse
2836/2/8,P,0.413,70.5N,94.2E,,solar_eclipse
2836/3/8,P,0.181,72.1S,52.8E,,solar_eclipse
2836/8/3,P,0.7116,70.1S,121.4W,,solar_eclipse
2837/1/27,T,1.0438,20.0N,95.0W,04m02s,solar_eclipse
2837/7/23,A,0.9508,3.5S,99.8W,06m47s,solar_eclipse
2838/1/17,T,1.0277,23.3S,40.1E,02m39s,solar_eclipse
2838/7/12,A,0.9891,44.3N,149.7W,01m03s,solar_eclipse
2839/1/6,A,0.969,72.6S,126.1W,02m17s,solar_eclipse
2839/6/3,P,0.1847,64.6S,166.2W,,solar_eclipse
2839/7/2,P,0.787,67.1N,131.8W,,solar_eclipse
2839/11/27,P,0.0847,63.8N,122.6E,,solar_eclipse
2839/12/27,P,0.1044,66.5S,1.9W,,solar_eclipse
2840/5/22,T,1.0657,23.1S,77.7W,05m41s,solar_eclipse
2840/11/15,A,0.9363,32.9N,104.4E,07m05s,solar_eclipse
2841/5/12,T,1.0312,19.1N,38.2E,02m55s,solar_eclipse
2841/11/4,A,0.9959,12.4S,0.7W,00m25s,solar_eclipse
2842/5/1,A,0.9664,59.9N,143.2W,02m33s,solar_eclipse
2842/10/25,T,1.0447,47.5S,139.8E,03m09s,solar_eclipse
2843/3/22,P,0.2443,61.1S,144.3W,,solar_eclipse
2843/4/20,Pb,0.0206,61.8N,108.5E,,solar_eclipse
2843/9/15,P,0.5724,61.2N,139.4E,,solar_eclipse
2843/10/14,P,0.3763,61.6S,173.3E,,solar_eclipse
2844/3/10,A,0.9523,41.0S,131.5E,04m18s,solar_eclipse
2844/9/3,H,1.0063,34.5N,135.0W,00m32s,solar_eclipse
2845/2/27,H,1.0098,5.7S,20.8W,00m55s,solar_eclipse
